date,avg-block-size,avg-confirmation-time,blocks-size,cost-per-transaction-percent,cost-per-transaction,difficulty,estimated-transaction-volume-usd,estimated-transaction-volume,hash-rate,market-cap,market-price,median-confirmation-time,mempool-count,mempool-growth,mempool-size,miners-revenue,n-transactions-excluding-popular,n-transactions-per-block,n-transactions-total,n-transactions,n-unique-addresses,output-volume,total-bitcoins,trade-volume,transaction-fees-usd,transaction-fees,transactions-per-second
2014-06-28,0.178338983516484,,20423.968822,9.24796288399819,52.5464355006181,13462580114.5253,36665604.3648494,61211.35954065,125145.727144463,7761430686.666667,599.0,5.58333333333333,,,,3390821.48285489,54392.0,298.857142857143,41510593.0,54392.0,119637.0,339025.571161611,12957313.333333334,5457662.71,6471.48285489,9.26408687,
2014-06-29,0.197187126582279,,20456.672486,7.91376974081242,49.6067655974708,16818461371.1611,36235179.7694965,61415.55893135,145472.743415772,7647293045.454545,590.0,6.71666666666667,,,,2867568.6921274,49922.0,315.962025316456,41565324.0,49922.0,155427.0,369039.971879722,12961513.636363637,1822858.1,6068.69212740001,8.86486746,
2014-06-30,0.326334763358778,,20488.265103,3.65099284825887,29.9565399324304,16818461371.1611,63072137.3695402,105121.98098225,104506.281189491,7778985017.51033,599.99,9.3,,,,2302759.22460592,69403.0,529.793893129771,41615789.0,69403.0,153158.0,670095.338531695,12965191.11570248,1005979.2334,7797.4746059239,11.74118135,
2014-07-01,0.329402015037594,,20530.930448,2.35829465215835,32.8669096696451,16818461371.1611,105403469.241652,164953.23751804,115374.934433198,8286708076.328,638.99,8.31666666666667,,,,2485724.37831526,69443.0,522.127819548872,41685191.0,69443.0,157472.0,891551.80631357,12968447.2,9862075.8115,9638.1283152605,13.1158412,
2014-07-02,0.291681109489051,,20574.659818,3.10643814856841,33.2881179413109,16818461371.1611,72805612.1191667,113892.23640073,116210.984682714,8292253691.944445,639.25,8.26666666666667,,,,2261661.30916854,66728.0,487.065693430657,41755083.0,66728.0,152173.0,944001.279715561,12971847.777777778,6103232.9825,8305.0591685425,12.74840425,
2014-07-03,0.267267525179856,,20614.369858,3.71071803808363,37.0450497098594,16818461371.1611,69016248.3448786,106098.86138892,111194.683185619,8440300520.209616,650.49,8.16666666666667,,,,2560998.376542,62849.0,452.151079136691,41821224.0,62849.0,135992.0,604883.464547067,12975296.346153846,3432108.8331,7825.1265420024,10.9758023,
2014-07-04,0.197773548192771,,20651.321228,7.09372630580252,48.8380669263031,16818461371.1611,46501912.397888,72056.88757711,133768.039922549,8376071313.305921,645.35,7.36666666666667,,,,3298718.39247022,59494.0,358.397590361446,41883535.0,59494.0,122293.0,389934.986502046,12979114.144736841,3230499.4835,7433.39247022,10.11443135,
2014-07-05,0.184142802631579,,20684.353853,8.03469781491331,50.2458112529917,16818461371.1611,32408672.7635461,51757.81391904,127079.637926421,8129493821.671233,626.16,7.96666666666667,,,,2603938.92237504,49954.0,328.644736842105,41943394.0,49954.0,110447.0,421945.419460248,12983093.493150685,5471361.0336,5374.92237504,8.29427605,
2014-07-06,0.23248738028169,,20712.081951,9.12851369274839,45.431538874725,16818461371.1611,28064142.0042123,44475.66086246,124571.487177873,8194641978.007519,631.0,7.85,,,,2561839.04560687,52139.0,367.176056338028,41992780.0,52139.0,163144.0,373704.721600211,12986754.32330827,1153436.45,6289.04560687,9.22847962,
2014-07-07,0.254280333333333,,20745.361685,4.49739751373387,39.5382252769451,16818461371.1611,62174232.086383,98106.84521473,116210.984682714,8232537715.043796,633.74,8.16666666666667,,,,2796222.36803611,64686.0,431.24,42045356.0,64686.0,159811.0,470317.610428958,12990402.554744525,2115588.8924,7766.3680361126,11.21868823,
2014-07-08,0.285394313333333,,20783.745615,5.71271253477358,36.1588499895761,16818461371.1611,46589854.7315617,74621.37379925,135440.140421581,8112906076.427305,624.35,7.1,,,,2661544.47118273,70117.0,467.446666666667,42110403.0,70117.0,184360.0,368883.947238495,12994163.65248227,4438254.41,8056.9711827275,12.27727536,
2014-07-09,0.256588240963855,,20826.554853,5.23763967242693,41.4454608244221,16818461371.1611,59815184.4173584,95708.8890944499,132931.989673033,8123431723.226666,624.97,7.4,,,,3132903.82917889,68518.0,412.759036144578,42180575.0,68518.0,157335.0,467382.069264812,12998114.666666666,1672213.4799,8053.8291788925,11.68912918,
2014-07-10,0.253822691275168,,20869.116525,5.02956824499675,41.8122958821148,16818461371.1611,62297355.6355444,100164.57212886,128751.738425453,8086619225.61553,621.95,7.81666666666667,,,,3133288.01651803,64605.0,433.590604026846,42249119.0,64605.0,147432.0,517645.023803858,13002040.719696969,1432301.094,7989.2665180335,11.18585911,
2014-07-11,0.233474307692308,,20906.272587,6.15199605709486,42.2470307183558,16818461371.1611,44232367.3543612,71712.65783781,125407.537427389,8022023804.897959,616.8,7.8,,,,2721173.49560002,59077.0,378.698717948718,42312577.0,59077.0,145271.0,423733.297699035,13005875.170068027,3908285.352,7253.495600016,10.87078401,
2014-07-12,0.193903025477707,,20942.678551,8.60239292182814,53.0609450714071,16818461371.1611,37475896.1721359,59110.24632829,137948.291170128,8248220497.841726,634.0,6.28333333333333,,,,3223823.83970348,53454.0,340.471337579618,42371619.0,53454.0,134802.0,469369.133509933,13009811.510791367,3827432.64,6273.83970348,8.71204703,
2014-07-13,0.21288565,,20973.579071,6.37110233667762,51.0643365235504,17336316978.5078,46536648.6135664,73150.1282869101,132716.120673498,8279073373.01,636.18,7.41666666666667,,,,2964897.50723038,52417.0,327.60625,42425727.0,52417.0,168917.0,482605.806623357,13013727.833333334,2446570.1496,6660.5072303826,9.42346258,
2014-07-14,0.263035459259259,,21007.206882,5.08527908719687,34.8211289246114,17336316978.5078,45714175.1371882,72512.68996905,124959.983751021,8206568278.697675,630.43,6.96666666666667,,,,2324693.38813598,62761.0,464.896296296296,42477556.0,62761.0,138366.0,508730.206581382,13017413.953488372,2618163.1814,7863.1381359808,11.75980369,
2014-07-15,0.258661333333333,,21043.004269,6.26899808120641,38.1659623227509,17336316978.5078,50431564.6611476,81182.79593237,118927.432811316,8088835374.020833,621.21,8.4,,,,3161553.82092972,72316.0,454.817610062893,42541213.0,72316.0,154269.0,564831.830035056,13021096.527777778,2372823.4128,8913.0709297167,12.51728456,
2014-07-16,0.259492319444444,,21083.957375,3.74352808838871,36.686372371319,17336316978.5078,70244051.5135347,112557.96867905,142195.843578748,8128465060.318519,624.07,6.75,,,,2629605.79883141,65571.0,455.354166666667,42612780.0,65571.0,144076.0,602509.236479178,13024925.185185185,2216958.7494,8511.7988314054,12.61360631,
2014-07-17,0.226245488372093,,21121.696352,6.08954255382947,41.5179178813919,17336316978.5078,49305037.9546244,79857.8545126,147366.601527066,8044117220.03858,617.41,6.46666666666667,,,,3002451.26742862,66233.0,385.075581395349,42678822.0,66233.0,147920.0,468015.248901458,13028809.413580246,3281589.7169,8012.7674286192,11.76351954,
2014-07-18,0.224514389534884,,21160.440316,6.37971656588679,45.6552212424873,17336316978.5078,57037211.6988071,91142.87583702,137025.08563043,8156149207.152318,625.8,7.58333333333333,,,,3638812.44346872,64062.0,372.453488372093,42744924.0,64062.0,141523.0,514425.221870095,13033156.291390728,3076388.994,9172.44346872,11.9486888,
2014-07-19,0.191394677966102,,21198.827305,5.65218641571192,48.5926391400167,17336316978.5078,57422018.9273641,90879.1943141001,148228.394518452,8237742471.837349,631.85,6.75,,,,3245599.55344,59553.0,336.457627118644,42808543.0,59553.0,131462.0,308098.516569824,13037496.987951808,3183538.314,7368.3034400005,10.35413294,
2014-07-20,0.214038096774194,,21232.84925,10.7465674026573,50.0286327775582,17336316978.5078,27759630.2219082,44062.90511414,146504.80853568,8216241906.25,630.0,6.33333333333333,,,,2983207.3725258,52001.0,335.490322580645,42868496.0,52001.0,170737.0,283901.869161202,13041653.819444444,1222351.2,6457.3725258,8.98402817,
2014-07-21,0.24383764516129,,21266.021291,3.60821091730552,39.1505286366661,17336316978.5078,81450691.2296381,129905.40865971,128407.155716566,8179535625.0,627.0,7.73333333333333,,,,2938912.73316861,64190.0,414.129032258065,42920507.0,64190.0,135234.0,448465.586733738,13045511.363636363,918987.63,7687.73316861,10.59027192,
2014-07-22,0.27155111971831,,21303.901116,4.78921358930027,35.0396470870582,17336316978.5078,55386365.9309468,89012.6897304,123236.397768248,8119643442.992308,622.23,7.85,,,,2652571.36378448,66858.0,470.830985915493,42984847.0,66858.0,141538.0,385105.176930138,13049263.846153846,2449290.1713,8093.8637844771,11.71344544,
2014-07-23,0.260616226027397,,21342.70212,5.04049796277354,35.018574207003,17336316978.5078,49345606.100239,79589.68725845,125821.776742407,8092753841.726619,620.0,8.03333333333333,,,,2487264.2702008,66883.0,458.102739726027,43051952.0,66883.0,151146.0,414650.400025129,13052828.776978416,2084694.2,7264.2702008,11.00879636,
2014-07-24,0.270031258741259,,21380.483451,3.30896749729361,34.2723840751612,17336316978.5078,74748503.5239329,120478.54475756,128407.155716566,8100621086.322222,620.43,7.5,,,,2473403.68632031,66276.0,463.468531468531,43118314.0,66276.0,149324.0,536981.677497219,13056462.592592593,2498800.4379,7194.4363203132,10.69751731,
2014-07-25,0.230668024539877,,21418.819246,5.99240494205904,42.4668193698511,17336316978.5078,46219939.8418827,76528.14729764,135301.499647657,7887890597.039216,603.96,7.18333333333333,,,,2769685.95930169,61498.0,377.288343558282,43184303.0,61498.0,152439.0,495814.699609431,13060286.437908497,6197070.4908,6568.9593016908,10.29317626,
2014-07-26,0.228282335820895,,21456.45227,7.11801914804442,38.4662803947927,18736441558.3102,32689225.0875761,54219.97858281,130395.098646876,7876283067.82,602.9,7.68333333333333,,,,2326825.30108101,56333.0,420.39552238806,43245910.0,56333.0,119755.0,309235.9587127,13063995.8,2929599.622,5660.301081011,8.73951865,
2014-07-27,0.218658405228758,,21487.690021,7.94963888352899,49.0768140911883,18736441558.3102,36242558.524525,60819.86662951,149954.363443907,7786984755.392858,595.9,7.51666666666667,,,,2881152.52485139,51991.0,339.81045751634,43303434.0,51991.0,162972.0,261543.514790951,13067603.214285715,2146515.226,5935.024851391,8.9093621,
2014-07-28,0.254153033333333,,21520.766578,4.7723013099561,37.4645858000339,18736441558.3102,56122676.7735054,94533.5479947199,126669.524399822,7760210118.248176,593.68,8.41666666666667,,,,2678343.23884442,64744.0,431.626666666667,43354568.0,64744.0,147974.0,489947.479870647,13071368.613138687,2248402.7064,6783.23884442401,10.35052053,
2014-07-29,0.241562812080537,,21559.25532,5.38919651645467,37.9676673688282,18736441558.3102,48017590.3208593,81394.02366488,138777.640702747,7713519364.086957,589.94,7.43333333333333,,,,2587762.30485722,61607.0,413.469798657718,43419821.0,61607.0,142385.0,495080.201474437,13075091.304347826,6212563.7496,6774.804857223,10.39546815,
2014-07-30,0.230701029069767,,21595.428155,6.4281766663559,44.3948505406224,18736441558.3102,60703524.2752692,103678.09440695,162993.873308595,7657858934.929078,585.5,6.85,,,,3902129.78311854,66153.0,384.610465116279,43482112.0,66153.0,156102.0,420687.449590003,13079178.368794326,2393816.75,8554.783118545,11.03235411,
2014-07-31,0.265432181818182,,21634.9411,5.20483478072127,34.2372669204029,18736441558.3102,52634315.3110293,93430.9315896501,143434.608511564,7370423883.740942,563.35,8.05,,,,2739529.14990296,69761.0,452.993506493507,43547922.0,69761.0,148020.0,427508.922499686,13083205.61594203,5918341.027,7281.6499029555,11.25832902,
2014-08-01,0.243288789808917,,21675.317481,2.64866387589424,36.9822899969412,18736441558.3102,109595405.172348,188295.31505111,142503.2149498,7617189348.739436,582.04,7.6,,,,2902813.90643991,67915.0,432.579617834395,43616939.0,67915.0,150907.0,465864.560698839,13087054.753521128,5449448.4468,7164.9064399104,10.67915418,
2014-08-02,0.190202331288343,,21713.577823,6.98407382809638,49.4079860259637,18736441558.3102,45081480.9092979,75670.5399981501,157405.511938015,7799120866.4827585,595.76,6.06666666666667,,,,3148523.90950454,54989.0,337.355828220859,43684681.0,54989.0,121519.0,389351.123847858,13091044.827586208,7133219.1656,5889.90950453839,8.46604847,
2014-08-03,0.198484785714286,,21744.688663,8.61299035962268,50.026146661795,18736441558.3102,32919831.8134589,55835.12578819,141571.821388037,7720736534.630357,589.59,7.85,,,,2835381.94049722,53621.0,348.188311688312,43739951.0,53621.0,151735.0,421225.077326142,13095094.107142856,2080592.3592,5349.9404972178,8.55001533,
2014-08-04,0.3013055234375,,21775.583681,3.07194849233477,30.1627888853747,18736441558.3102,69586681.4313251,119194.05531136,125738.130838059,7647080386.715164,583.81,7.78333333333333,,,,2137667.01109539,67847.0,530.0546875,43793954.0,67847.0,134288.0,428826.625525433,13098577.254098361,1627714.8229,6760.5110953929,11.0974416,
2014-08-05,0.323926340740741,,21814.15009,2.2066031296481,29.1716571759766,18736441558.3102,98340840.416348,167104.23180348,122943.950152769,7710435895.673077,588.5,9.23333333333333,,,,2169992.06234937,72823.0,539.42962962963,43861821.0,72823.0,168882.0,618996.162766312,13101845.192307692,3102683.815,7254.562349375,12.10342599,
2014-08-06,0.287597859756097,,21857.479979,4.52634468537823,33.3483171471141,18736441558.3102,68336741.3519858,117425.15181797,142503.2149498,7626950720.808219,581.96,7.65,,,,3093156.46034628,80402.0,490.256097560976,43934462.0,80402.0,173282.0,465456.203669083,13105627.05479452,4006014.7736,8768.4603462756,13.16238132,
2014-08-07,0.24978705625,,21904.396703,4.47197958490221,34.1749287043178,18736441558.3102,56835947.5769342,97533.93094046,146228.789196854,7639379964.939543,582.73,7.16666666666667,,,,2541691.97252622,69913.0,436.95625,44013960.0,69913.0,151230.0,433895.636261622,13109639.052287582,4431556.7586,6816.4725262273,10.97700977,
2014-08-08,0.254145388535032,,21944.662185,5.78138673947208,35.4133404620389,19729645940.5771,48448897.9905319,82815.7977343201,157903.329123918,7671706530.401408,585.02,6.56666666666667,,,,2801018.16384497,68262.0,434.789808917197,44084460.0,68262.0,149498.0,337944.152797004,13113579.929577464,2590252.1026,7547.663844968,11.16262924,
2014-08-09,0.190236890710382,,21984.299997,5.89440902933605,50.8741776412001,19729645940.5771,59808828.947551,101546.45140336,169672.521356757,7726176636.987879,588.98,7.33333333333333,,,,3525377.0138246,60634.0,331.333333333333,44152271.0,60634.0,130462.0,363379.399772452,13117893.030303031,2570750.455,6221.5138246002,9.31238413,
2014-08-10,0.206576146892655,,22019.587366,8.05563791651012,48.3897279764798,19729645940.5771,40522211.8148469,68728.3104051,175557.117473176,7736945250.434783,589.6,6.68333333333333,,,,3264322.65956535,57913.0,327.19209039548,44213658.0,57913.0,174825.0,363132.073388893,13122363.043478262,961985.464,6782.659565352,9.8312772,
2014-08-11,0.247431351648352,,22056.139516,5.8383674432775,39.182538116326,19729645940.5771,57307734.4788175,97010.07969465,178499.415531385,7754556264.060606,590.74,6.38333333333333,,,,3345836.1122912,75575.0,415.247252747253,44271559.0,75575.0,170341.0,559067.889812784,13126851.515151516,1891342.721,8155.1122911966,12.25468145,
2014-08-12,0.256543862068966,,22100.786242,4.40294856824502,35.5635387049284,19729645940.5771,69276611.8060764,120688.85874127,177518.649511982,7537489611.280064,574.01,6.4,,,,3050213.5876443,76982.0,442.425287356322,44346557.0,76982.0,175058.0,737827.373381264,13131286.234177215,3483919.2544,7960.58764429981,12.52436069,
2014-08-13,0.316760731034483,,22145.847628,3.08105467512645,29.8984483817554,19729645940.5771,78272186.0128435,137558.54205171,153980.265046305,7474118857.695895,569.01,7.61666666666667,,,,2411608.84647239,75738.0,522.331034482759,44424023.0,75738.0,169355.0,708436.230073539,13135303.171641791,3685238.7858,7541.5964723892,12.41970851,
2014-08-14,0.259322994444445,,22191.25429,3.42918870471714,34.1652445879359,19729645940.5771,87625194.1858891,159324.32849538,166730.223298547,7226346084.70482,549.98,6.98333333333333,,,,3004833.26150897,79082.0,439.344444444444,44499113.0,79082.0,165350.0,747261.470331775,13139288.855421687,14029610.3138,7442.2615089674,12.19660765,
2014-08-15,0.258699381818182,,22238.717922,3.03762281369158,29.0330210284003,19729645940.5771,76202505.7923246,151042.6072671,159864.861162724,6631086206.201923,504.51,6.75,,,,2314744.7005523,73193.0,443.593939393939,44579741.0,73193.0,158933.0,771484.022498295,13143616.987179488,12994532.8974,6611.4505522974,12.03876959,
2014-08-16,0.310691873417722,,22281.255895,4.61488579120178,29.5858172718883,19729645940.5771,48406543.9537011,96737.6325540099,167710.98931795,6578955773.90604,500.39,6.93333333333333,,,,2233906.7189312,67974.0,430.215189873418,44652197.0,67974.0,146332.0,673986.805388695,13147656.375838926,8343302.704,7171.2189311972,13.05170457,
2014-08-17,0.212323729411765,,22329.99208,5.61318782258978,41.6661433983669,19729645940.5771,55693291.7949953,106309.25363632,161826.393201531,6889947521.333333,523.88,7.08333333333333,,,,3126169.07303607,60223.0,354.252941176471,44719900.0,60223.0,179878.0,502236.356619499,13151766.666666666,6616986.8324,35277.073036072,37.32208652,
2014-08-18,0.21060996969697,,22366.356681,3.24601474371851,37.9476678179773,19729645940.5771,100738559.178476,202217.23343131,171634.053395563,6554072387.222544,498.17,5.98333333333333,,,,3269988.48354292,72758.0,367.464646464646,44780553.0,72758.0,167625.0,1016626.95052493,13156296.820809249,5155516.4947,6974.9835429184,11.75673016,
2014-08-19,0.221730553763441,,22407.702087,4.73266154882849,33.0855039449447,19729645940.5771,59354731.2110874,124970.4836532,202037.799997063,6250919785.15625,474.95,5.88333333333333,,,,2809058.54143764,74740.0,401.827956989247,44852620.0,74740.0,161716.0,631401.090703743,13161216.517857144,13687232.587,6853.541437638,12.80157171,
2014-08-20,0.243004124260355,,22448.739145,4.23887393399114,30.0777922916229,23844670038.8033,57081386.2025239,116492.62490311,187281.346343637,6451176614.649681,490.0,7.15,,,,2419608.0008996,73842.0,436.934911242604,44927083.0,73842.0,163469.0,564014.546176288,13165666.560509555,8730383.9,6358.0008996,11.96609234,
2014-08-21,0.251583545454545,,22489.896131,2.99998190615052,31.850472042472,23844670038.8033,84522107.4358712,162912.19967594,199134.596112222,6832758366.631579,518.82,6.66666666666667,,,,2535647.92977324,73164.0,443.418181818182,45001053.0,73164.0,169811.0,769920.778253555,13169805.263157895,9975870.96,6400.4297732358,11.43122201,
2014-08-22,0.247983343949045,,22531.406696,4.14142736444061,32.8080851255847,23844670038.8033,55191272.9953937,105908.95186405,190837.321274213,6865143509.127517,521.12,7.0,,,,2285706.48261436,66998.0,426.738853503185,45074219.0,66998.0,156690.0,3174695.27841673,13173824.66442953,7407298.6928,5806.4826143568,10.75447813,
2014-08-23,0.195526308641975,,22570.345831,5.84158697059014,38.9042065638991,23844670038.8033,46880152.9829715,90907.62470277,186096.021366779,6795663621.298611,515.69,7.05,,,,2738544.90844599,57593.0,355.512345679012,45141167.0,57593.0,128246.0,704590.959989202,13177807.638888888,7882218.512,5387.9084459879,8.62310977999999,
2014-08-24,0.242154417808219,,22602.019501,7.85730796093537,36.4697798387874,23844670038.8033,29057714.2754075,58670.45101744,194393.296204788,6528482219.114661,495.27,6.96666666666667,,,,2283154.09702745,56695.0,388.321917808219,45198749.0,56695.0,185028.0,415572.732888275,13181662.969924811,4230571.5765,4912.0970274477,9.04448264000001,
2014-08-25,0.290531518248175,,22637.59141,2.32583186553303,26.5988964988278,23844670038.8033,87205170.9662292,171653.58535171,158833.546899034,6698480282.338462,508.03,8.35,,,,2028245.65472511,69894.0,510.175182481752,45255873.0,69894.0,154245.0,951963.744003854,13185206.153846154,2926877.6769,8826.4047251132,16.45338417,
2014-08-26,0.24466650867052,,22677.208106,4.98725028331683,31.841336708539,23844670038.8033,51167041.1856412,102017.82710725,196763.946158505,6614964544.513889,501.55,6.81666666666667,,,,2551828.40649573,72660.0,420.0,45325324.0,72660.0,163451.0,1788493.64968411,13189043.055555556,2881655.525,6462.156495732,11.56150685,
2014-08-27,0.253810017751479,,22719.605832,3.82076175882976,31.7987737965439,23844670038.8033,67757832.9475523,131845.09835685,190837.321274213,6780332856.0,513.92,6.56666666666667,,,,2588865.36987183,74581.0,441.307692307692,45398280.0,74581.0,157523.0,1439343.09698349,13193362.5,3459555.264,6417.3698718272,11.5415257,
2014-08-28,0.224507930635838,,22762.514921,3.65871421832957,36.8406583038922,23844670038.8033,76042279.020138,148586.82419864,214543.820811382,6754162073.928344,511.77,6.21666666666667,,,,2782169.67445163,68628.0,396.693641618497,45472902.0,68628.0,167080.0,733294.416306562,13197651.43312102,3993556.2534,5817.4244516304,10.39725982,
